dataset,variant,margin_m,band_m,category,observations,instances,scenes,lidar_supported,radar_supported,both,lidar_only,radar_only,neither,lidar_percent,radar_percent,difference_pp,min_range_m,max_range_m,lidar_ge_3_percent,lidar_ge_5_percent,lidar_points_p25,lidar_points_p50,lidar_points_p75,lidar_points_p90,lidar_equal_track_percent,radar_ge_3_percent,radar_ge_5_percent,radar_points_p25,radar_points_p50,radar_points_p75,radar_points_p90,radar_equal_track_percent,lidar_unsupported,lidar_missing_percent,radar_unsupported,radar_missing_percent,sparse_cohort,lidar_share_of_missing_percent,radar_share_of_missing_percent
TruckDrive,static,0,25-50,Vehicle-Passenger,126,31,4,120,108,107,13,1,5,95.23809523809523,85.71428571428571,9.523809523809524,25.200336914171256,49.91694817168872,92.06349206349206,92.06349206349206,27.5,200.0,425.0,798.5,88.70967741935483,76.19047619047619,59.523809523809526,3.0,5.5,10.0,14.5,66.84587813620071,6,4.761904761904773,18,14.285714285714292,False,6.896551724137931,7.003891050583658
TruckDrive,static,0,25-50,Vehicle-SemiTruck-Cab,244,23,5,244,242,242,2,0,0,100.0,99.18032786885246,0.8196721311475419,25.127248887930293,48.984283514352825,100.0,100.0,1755.0,2917.5,7217.25,16454.600000000013,100.0,97.54098360655738,93.44262295081968,8.0,13.0,18.0,23.0,95.65217391304348,0,0.0,2,0.8196721311475414,False,0.0,0.7782101167315175
TruckDrive,static,0,25-50,Vehicle-SemiTruck-Trailer,161,21,5,161,161,161,0,0,0,100.0,100.0,0.0,25.057520300301146,49.97410578532012,100.0,100.0,902.0,2304.0,4829.0,11428.0,100.0,95.65217391304348,80.12422360248446,5.0,9.0,16.0,29.0,100.0,0,0.0,0,0.0,False,0.0,0.0
TruckDrive,static,0,25-50,Vehicle-SingleUnitTruck,2,1,1,2,2,2,0,0,0,100.0,100.0,0.0,34.56143981626767,37.67323445364764,100.0,100.0,509.75,950.5,1391.25,1655.7,100.0,100.0,100.0,18.5,22.0,25.5,27.6,100.0,0,0.0,0,0.0,True,0.0,0.0
TruckDrive,static,0,25-50,Vehicle-Trailer,16,3,2,16,16,16,0,0,0,100.0,100.0,0.0,25.31439688316307,47.9853367726662,100.0,100.0,318.25,1428.0,4097.75,10670.0,100.0,100.0,93.75,9.5,17.5,28.5,31.5,100.0,0,0.0,0,0.0,True,0.0,0.0
TruckDrive,static,0,50-75,RoadObstruction,16,4,2,9,0,0,9,0,7,56.25,0.0,56.25,50.579338489788064,60.09848172876717,56.25,37.5,0.0,3.5,7.5,11.0,18.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,43.75,16,100.0,True,6.796116504854369,7.804878048780488
TruckDrive,static,0,50-75,RoadObstruction-Barrel,94,32,2,77,5,5,72,0,17,81.91489361702128,5.319148936170213,76.59574468085107,50.06462513997624,74.93828019635588,46.808510638297875,37.234042553191486,1.0,2.0,6.75,18.10000000000001,81.25,0.0,0.0,0.0,0.0,0.0,0.0,4.947916666666666,17,18.085106382978722,89,94.68085106382979,False,16.50485436893204,43.41463414634146
TruckDrive,static,0,50-75,RoadObstruction-Cone,3,2,1,1,0,0,1,0,2,33.33333333333333,0.0,33.33333333333333,50.01617020648392,51.93070747963334,33.33333333333333,0.0,0.0,0.0,1.5,2.4000000000000004,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,66.66666666666667,3,100.0,True,1.941747572815534,1.4634146341463414
TruckDrive,static,0,50-75,TrafficSign,78,21,2,12,1,0,12,1,65,15.384615384615385,1.282051282051282,14.102564102564102,50.29443116801692,74.65945587818416,7.6923076923076925,2.564102564102564,0.0,0.0,0.0,2.0,12.22222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.6802721088435374,66,84.61538461538461,77,98.71794871794872,False,64.07766990291262,37.5609756097561
TruckDrive,static,0,50-75,Vehicle,8,4,2,5,6,5,0,1,2,62.5,75.0,-12.5,52.454818190984255,72.06393478190313,62.5,50.0,0.0,9.0,36.5,48.8,56.25,62.5,25.0,0.75,4.0,4.25,5.0,68.75,3,37.5,2,25.0,True,2.912621359223301,0.975609756097561
TruckDrive,static,0,50-75,Vehicle-Other,1,1,1,1,1,1,0,0,0,100.0,100.0,0.0,71.0998376305234,71.0998376305234,100.0,100.0,21.0,21.0,21.0,21.0,100.0,100.0,100.0,10.0,10.0,10.0,10.0,100.0,0,0.0,0,0.0,True,0.0,0.0
TruckDrive,static,0,50-75,Vehicle-Passenger,80,29,5,72,63,60,12,3,5,90.0,78.75,11.250000000000004,50.0590764861598,74.92382370635568,83.75,77.5,5.0,57.0,162.0,214.90000000000015,85.0574712643678,48.75,36.25,1.0,2.0,7.0,10.100000000000009,65.316091954023,8,10.0,17,21.25,False,7.766990291262136,8.292682926829269
TruckDrive,static,0,50-75,Vehicle-SemiTruck-Cab,35,15,4,35,34,34,1,0,0,100.0,97.14285714285714,2.857142857142858,50.48500193467715,73.76288940923955,97.14285714285714,85.71428571428571,7.0,23.0,69.0,122.20000000000005,100.0,97.14285714285714,88.57142857142857,9.0,12.0,15.5,18.6,93.33333333333333,0,0.0,1,2.857142857142861,False,0.0,0.4878048780487805
TruckDrive,static,0,50-75,Vehicle-SemiTruck-Trailer,40,17,4,40,40,40,0,0,0,100.0,100.0,0.0,51.090636665043604,74.83761077821913,100.0,100.0,82.0,273.0,888.0,1595.8000000000002,100.0,100.0,100.0,18.0,31.5,48.25,56.0,100.0,0,0.0,0,0.0,False,0.0,0.0
TruckDrive,static,0,50-75,Vehicle-SingleUnitTruck,2,1,1,2,2,2,0,0,0,100.0,100.0,0.0,53.310796509546265,58.38173468512392,100.0,100.0,33.5,62.0,90.5,107.60000000000001,100.0,100.0,100.0,28.5,33.0,37.5,40.2,100.0,0,0.0,0,0.0,True,0.0,0.0
TruckDrive,static,0,50-75,Vehicle-Trailer,9,3,3,9,9,9,0,0,0,100.0,100.0,0.0,56.224428736441,74.46406161517525,100.0,100.0,301.0,426.0,565.0,662.6,100.0,88.88888888888889,88.88888888888889,17.0,31.0,34.0,36.4,100.0,0,0.0,0,0.0,True,0.0,0.0
TruckDrive,static,0,75-100,RoadObstruction,1,1,1,0,0,0,0,0,1,0.0,0.0,0.0,96.28323388441157,96.28323388441157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,1,100.0,True,0.8,0.46296296296296297
TruckDrive,static,0,75-100,RoadObstruction-Barrel,91,32,2,55,5,4,51,1,35,60.43956043956044,5.4945054945054945,54.94505494505494,75.24546062232928,99.96733023075379,24.175824175824175,9.89010989010989,0.0,1.0,2.0,4.0,63.80208333333333,0.0,0.0,0.0,0.0,0.0,0.0,7.03125,36,39.56043956043956,86,94.50549450549451,False,28.8,39.81481481481482
TruckDrive,static,0,75-100,TrafficSign,103,25,3,29,3,2,27,1,73,28.155339805825243,2.912621359223301,25.24271844660194,75.5921789461683,99.46342368005197,17.475728155339805,17.475728155339805,0.0,0.0,1.0,43.19999999999999,20.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,2.5,74,71.84466019417476,100,97.0873786407767,False,59.2,46.2962962962963
TruckDrive,static,0,75-100,Vehicle,2,2,1,1,1,1,0,0,1,50.0,50.0,0.0,78.81625696226494,80.87323848193297,50.0,50.0,2.25,4.5,6.75,8.1,50.0,0.0,0.0,0.25,0.5,0.75,0.9,50.0,1,50.0,1,50.0,True,0.8,0.46296296296296297
TruckDrive,static,0,75-100,Vehicle-Other,1,1,1,1,1,1,0,0,0,100.0,100.0,0.0,97.44106524276773,97.44106524276773,100.0,0.0,4.0,4.0,4.0,4.0,100.0,100.0,100.0,9.0,9.0,9.0,9.0,100.0,0,0.0,0,0.0,True,0.0,0.0
TruckDrive,static,0,75-100,Vehicle-Passenger,63,22,4,57,40,36,21,4,2,90.47619047619048,63.49206349206349,26.984126984126988,75.61068987627937,99.0256875966767,80.95238095238095,73.01587301587301,4.0,21.0,54.5,82.20000000000002,81.61157024793387,22.22222222222222,6.349206349206349,0.0,1.0,2.0,4.0,49.17355371900827,6,9.523809523809518,23,36.50793650793651,False,4.8,10.648148148148149
TruckDrive,static,0,75-100,Vehicle-RV,1,1,1,1,1,1,0,0,0,100.0,100.0,0.0,81.08584500827666,81.08584500827666,0.0,0.0,1.0,1.0,1.0,1.0,100.0,100.0,0.0,4.0,4.0,4.0,4.0,100.0,0,0.0,0,0.0,True,0.0,0.0
TruckDrive,static,0,75-100,Vehicle-SemiTruck-Cab,48,16,4,42,43,38,4,5,1,87.5,89.58333333333334,-2.083333333333337,75.899453273696,99.31420207836348,75.0,68.75,2.75,11.0,103.25,153.50000000000003,88.83928571428572,85.41666666666666,72.91666666666666,4.0,7.5,13.25,17.300000000000004,86.36363636363636,6,12.5,5,10.416666666666657,False,4.8,2.314814814814815
TruckDrive,static,0,75-100,Vehicle-SemiTruck-Trailer,45,17,4,44,45,44,0,1,0,97.77777777777777,100.0,-2.2222222222222254,76.0646171209991,99.02934909760017,93.33333333333333,93.33333333333333,32.0,105.0,402.0,728.2000000000002,97.05882352941177,100.0,97.77777777777777,12.0,17.0,26.0,32.6,100.0,1,2.2222222222222285,0,0.0,False,0.8,0.0
TruckDrive,static,0,75-100,Vehicle-SingleUnitTruck,2,1,1,2,2,2,0,0,0,100.0,100.0,0.0,79.79215444888204,85.01886360441814,100.0,100.0,20.0,20.0,20.0,20.0,100.0,100.0,100.0,13.5,18.0,22.5,25.2,100.0,0,0.0,0,0.0,True,0.0,0.0
TruckDrive,static,0,75-100,Vehicle-Trailer,10,4,4,10,10,10,0,0,0,100.0,100.0,0.0,77.27723696745747,99.51421975805016,100.0,100.0,88.0,214.0,265.0,281.59999999999997,100.0,80.0,70.0,6.75,31.0,36.75,41.1,100.0,0,0.0,0,0.0,True,0.0,0.0
TruckDrive,static,0,100-150,RoadObstruction,4,3,2,1,0,0,1,0,3,25.0,0.0,25.0,124.0458251007249,145.2940934507138,0.0,0.0,0.0,0.0,0.25,0.7000000000000002,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,75.0,4,100.0,True,1.0638297872340425,1.1142061281337048
TruckDrive,static,0,100-150,RoadObstruction-Barrel,170,33,2,49,7,1,48,6,115,28.823529411764703,4.117647058823529,24.705882352941174,100.01457537159469,149.85105342932135,8.235294117647058,2.3529411764705883,0.0,0.0,1.0,2.0,28.59307359307359,0.0,0.0,0.0,0.0,0.0,0.0,4.873737373737374,121,71.1764705882353,163,95.88235294117646,False,42.90780141843972,45.40389972144847
TruckDrive,static,0,100-150,TrafficSign,153,28,3,22,2,0,22,2,129,14.37908496732026,1.3071895424836601,13.0718954248366,100.07915340275993,149.8043785510788,7.8431372549019605,5.228758169934641,0.0,0.0,0.0,1.0,10.34155328798186,0.0,0.0,0.0,0.0,0.0,0.0,1.9047619047619047,131,85.62091503267973,151,98.69281045751634,False,46.45390070921986,42.061281337047355
TruckDrive,static,0,100-150,Vehicle,30,3,2,30,30,30,0,0,0,100.0,100.0,0.0,104.37622497689988,148.91381342419794,93.33333333333333,93.33333333333333,24.0,86.5,124.25,138.90000000000003,100.0,73.33333333333333,43.333333333333336,2.25,4.0,6.0,7.0,100.0,0,0.0,0,0.0,True,0.0,0.0
TruckDrive,static,0,100-150,Vehicle-Other,1,1,1,1,1,1,0,0,0,100.0,100.0,0.0,130.3234563016597,130.3234563016597,0.0,0.0,2.0,2.0,2.0,2.0,100.0,100.0,100.0,7.0,7.0,7.0,7.0,100.0,0,0.0,0,0.0,True,0.0,0.0
TruckDrive,static,0,100-150,Vehicle-Passenger,74,22,3,55,47,37,18,10,9,74.32432432432432,63.51351351351351,10.81081081081081,100.380581386362,149.6341155859118,64.86486486486487,51.35135135135135,0.25,6.0,21.75,32.0,60.15151515151514,25.675675675675674,2.7027027027027026,0.0,1.0,2.75,3.0,51.66666666666667,19,25.675675675675677,27,36.48648648648649,False,6.73758865248227,7.520891364902507
TruckDrive,static,0,100-150,Vehicle-RV,2,1,1,2,2,2,0,0,0,100.0,100.0,0.0,106.64524990446951,133.66667790333872,100.0,100.0,7.25,8.5,9.75,10.5,100.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,0,0.0,0,0.0,True,0.0,0.0
TruckDrive,static,0,100-150,Vehicle-SemiTruck-Cab,87,18,4,81,78,74,7,4,2,93.10344827586206,89.65517241379311,3.4482758620689613,100.63822132308648,147.84398735180793,82.75862068965517,79.3103448275862,7.0,31.0,88.0,130.60000000000005,92.42724867724868,68.96551724137932,41.37931034482759,2.0,4.0,6.0,8.400000000000006,85.7657260435038,6,6.896551724137936,9,10.34482758620689,False,2.127659574468085,2.5069637883008355
TruckDrive,static,0,100-150,Vehicle-SemiTruck-Trailer,79,18,4,77,77,75,2,2,0,97.46835443037975,97.46835443037975,0.0,100.26475808240477,149.72193380985757,94.9367088607595,93.67088607594937,24.0,64.0,177.0,231.4,98.41269841269842,84.81012658227847,81.0126582278481,6.0,14.0,22.5,27.0,93.65079365079364,2,2.5316455696202524,2,2.5316455696202524,False,0.7092198581560284,0.5571030640668524
TruckDrive,static,0,100-150,Vehicle-SingleUnitTruck,20,2,1,20,19,19,1,0,0,100.0,95.0,5.000000000000004,107.89679924334742,143.5236124185936,90.0,85.0,120.5,213.0,279.0,328.4,100.0,70.0,25.0,2.0,4.0,4.25,8.600000000000009,96.875,0,0.0,1,5.0,True,0.0,0.2785515320334262
TruckDrive,static,0,100-150,Vehicle-Trailer,16,4,4,16,14,14,2,0,0,100.0,87.5,12.5,103.27842576703888,148.2364399300797,100.0,100.0,48.25,95.5,137.0,183.5,100.0,75.0,62.5,3.25,31.0,36.25,38.5,68.75,0,0.0,2,12.5,True,0.0,0.5571030640668524
TruckDrive,static,0,150-200,RoadObstruction,30,11,2,6,0,0,6,0,24,20.0,0.0,20.0,150.12315334501665,199.34786625091186,6.666666666666667,0.0,0.0,0.0,0.0,2.0,21.21212121212121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,80.0,30,100.0,False,8.540925266903914,8.474576271186441
TruckDrive,static,0,150-200,RoadObstruction-Barrel,99,29,2,14,1,0,14,1,84,14.14141414141414,1.0101010101010102,13.13131313131313,150.18881488316208,199.9384513570718,5.05050505050505,1.0101010101010102,0.0,0.0,0.0,1.0,13.230706075533663,0.0,0.0,0.0,0.0,0.0,0.0,3.4482758620689653,85,85.85858585858585,98,98.98989898989899,False,30.249110320284696,27.683615819209038
TruckDrive,static,0,150-200,TrafficSign,139,34,4,13,0,0,13,0,126,9.352517985611511,0.0,9.352517985611511,150.3231986970195,199.70237418425347,2.158273381294964,2.158273381294964,0.0,0.0,0.0,0.0,10.661764705882351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126,90.64748201438849,139,100.0,False,44.83985765124555,39.26553672316384
TruckDrive,static,0,150-200,Vehicle,31,5,3,23,23,17,6,6,2,74.19354838709677,74.19354838709677,0.0,150.80024684336743,197.38795765737675,70.96774193548387,64.51612903225806,0.5,13.0,21.5,101.0,53.846153846153854,29.03225806451613,0.0,0.5,1.0,3.0,3.0,70.76923076923076,8,25.80645161290323,8,25.80645161290323,False,2.8469750889679717,2.2598870056497176
TruckDrive,static,0,150-200,Vehicle-Bus,1,1,1,0,1,0,0,1,0,0.0,100.0,-100.0,177.87542309528652,177.87542309528652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0,20.0,20.0,20.0,100.0,1,100.0,0,0.0,True,0.35587188612099646,0.0
TruckDrive,static,0,150-200,Vehicle-Equipment,2,1,1,2,0,0,2,0,0,100.0,0.0,100.0,163.3873574148229,176.7192198830252,100.0,50.0,4.25,5.5,6.75,7.5,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2,100.0,True,0.0,0.5649717514124294
TruckDrive,static,0,150-200,Vehicle-Other,2,1,1,2,2,2,0,0,0,100.0,100.0,0.0,158.35541605971324,186.78623020504358,100.0,100.0,13.75,16.5,19.25,20.9,100.0,50.0,50.0,3.25,4.5,5.75,6.5,100.0,0,0.0,0,0.0,True,0.0,0.0
TruckDrive,static,0,150-200,Vehicle-Passenger,64,16,4,51,28,21,30,7,6,79.6875,43.75,35.9375,150.5748978242395,199.87630076942094,64.0625,54.6875,1.0,6.5,14.0,23.700000000000003,74.62797619047619,4.6875,0.0,0.0,0.0,2.0,2.0,44.60565476190476,13,20.3125,36,56.25,False,4.6263345195729535,10.169491525423728
TruckDrive,static,0,150-200,Vehicle-RV,2,1,1,2,0,0,2,0,0,100.0,0.0,100.0,161.29842305569787,194.50344195811496,50.0,50.0,4.0,7.0,10.0,11.8,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2,100.0,True,0.0,0.5649717514124294
TruckDrive,static,0,150-200,Vehicle-SemiTruck-Cab,70,16,4,50,49,37,13,12,8,71.42857142857143,70.0,1.4285714285714346,150.28445056882035,199.9727196236663,64.28571428571429,62.857142857142854,0.0,6.0,16.75,46.2,91.14583333333333,51.42857142857142,34.285714285714285,0.0,3.0,6.0,8.0,60.88541666666667,20,28.57142857142857,21,30.0,False,7.117437722419929,5.932203389830509
TruckDrive,static,0,150-200,Vehicle-SemiTruck-Trailer,97,23,4,94,83,81,13,2,1,96.90721649484536,85.56701030927834,11.340206185567014,150.2692484722888,199.71118933728965,92.78350515463917,89.69072164948454,16.0,41.0,71.0,109.00000000000003,97.57033248081841,52.57731958762887,42.2680412371134,1.0,3.0,8.0,17.0,78.11728810517342,3,3.0927835051546424,14,14.432989690721655,False,1.0676156583629892,3.9548022598870056
TruckDrive,static,0,150-200,Vehicle-SingleUnitTruck,1,1,1,0,1,0,0,1,0,0.0,100.0,-100.0,180.04087629525,180.04087629525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,100.0,1,100.0,0,0.0,True,0.35587188612099646,0.0
TruckDrive,static,0,150-200,Vehicle-Trailer,13,4,4,13,9,9,4,0,0,100.0,69.23076923076923,30.76923076923077,153.51073085354014,196.30757620340373,92.3076923076923,92.3076923076923,44.0,79.0,131.0,209.60000000000005,100.0,69.23076923076923,53.84615384615385,0.0,11.0,20.0,27.8,58.333333333333336,0,0.0,4,30.769230769230774,True,0.0,1.1299435028248588
TruckDrive,static,0,200-250,RoadObstruction,33,11,2,8,0,0,8,0,25,24.242424242424242,0.0,24.242424242424242,200.63495369006688,249.01143860608167,12.121212121212121,3.0303030303030303,0.0,0.0,0.0,2.8000000000000007,21.96969696969697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,75.75757575757575,33,100.0,False,11.415525114155251,11.578947368421053
TruckDrive,static,0,200-250,RoadObstruction-Barrel,60,20,2,8,0,0,8,0,52,13.333333333333334,0.0,13.333333333333334,200.0625118208934,249.88406295481,3.3333333333333335,1.6666666666666667,0.0,0.0,0.0,1.1000000000000014,12.083333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,86.66666666666667,60,100.0,False,23.744292237442924,21.05263157894737
TruckDrive,static,0,200-250,TrafficSign,121,34,5,17,0,0,17,0,104,14.049586776859504,0.0,14.049586776859504,200.46007809898492,249.66868557030105,4.132231404958678,0.8264462809917356,0.0,0.0,0.0,1.0,13.655462184873949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104,85.9504132231405,121,100.0,False,47.48858447488585,42.45614035087719
TruckDrive,static,0,200-250,Vehicle,13,4,2,7,3,2,5,1,5,53.84615384615385,23.076923076923077,30.769230769230766,200.92372660649855,245.64094980450042,46.15384615384615,38.46153846153847,0.0,1.0,7.0,9.600000000000001,75.89285714285714,7.6923076923076925,0.0,0.0,0.0,0.0,2.0,16.07142857142857,6,46.15384615384615,10,76.92307692307692,True,2.73972602739726,3.508771929824561
TruckDrive,static,0,200-250,Vehicle-Bus,2,1,1,2,2,2,0,0,0,100.0,100.0,0.0,208.79788513686086,239.83276001749218,50.0,50.0,3.75,6.5,9.25,10.9,100.0,100.0,100.0,7.5,8.0,8.5,8.8,100.0,0,0.0,0,0.0,True,0.0,0.0
TruckDrive,static,0,200-250,Vehicle-Other,1,1,1,1,1,1,0,0,0,100.0,100.0,0.0,216.1487068441776,216.1487068441776,100.0,100.0,8.0,8.0,8.0,8.0,100.0,100.0,100.0,6.0,6.0,6.0,6.0,100.0,0,0.0,0,0.0,True,0.0,0.0
TruckDrive,static,0,200-250,Vehicle-Passenger,49,10,3,37,16,11,26,5,7,75.51020408163265,32.6530612244898,42.857142857142854,201.91332212775274,249.9157658332935,73.46938775510205,67.3469387755102,1.0,10.0,21.0,30.200000000000003,35.192307692307686,2.0408163265306123,0.0,0.0,0.0,1.0,2.0,51.43356643356643,12,24.48979591836735,33,67.34693877551021,False,5.47945205479452,11.578947368421053
TruckDrive,static,0,200-250,Vehicle-SemiTruck-Cab,38,13,4,25,24,17,8,7,6,65.78947368421053,63.1578947368421,2.6315789473684292,201.06925163807026,249.6109946061744,57.89473684210527,52.63157894736842,0.0,5.0,11.5,30.0,75.82417582417584,21.052631578947366,0.0,0.0,1.0,2.0,3.0,75.0,13,34.210526315789465,14,36.8421052631579,False,5.936073059360731,4.912280701754386
TruckDrive,static,0,200-250,Vehicle-SemiTruck-Trailer,59,22,4,53,48,44,9,4,2,89.83050847457628,81.35593220338984,8.47457627118644,200.0481951240057,249.7046674149109,86.4406779661017,86.4406779661017,9.0,30.0,43.5,74.20000000000005,87.87878787878789,38.983050847457626,23.728813559322035,1.0,2.0,4.0,7.200000000000003,71.5909090909091,6,10.169491525423723,11,18.64406779661016,False,2.73972602739726,3.8596491228070176
TruckDrive,static,0,200-250,Vehicle-Trailer,11,3,3,10,8,8,2,0,1,90.9090909090909,72.72727272727273,18.181818181818176,203.3998259724022,245.33512423621337,90.9090909090909,81.81818181818183,9.0,24.0,59.5,114.0,83.33333333333334,27.27272727272727,9.090909090909092,0.5,1.0,2.5,4.0,55.55555555555555,1,9.090909090909093,3,27.272727272727266,True,0.45662100456621,1.0526315789473684
TruckDrive,static,0,250-300,RoadObstruction,8,4,2,0,0,0,0,0,8,0.0,0.0,0.0,250.2288925344351,290.93512442165746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,100.0,8,100.0,True,4.678362573099415,3.088803088803089
TruckDrive,static,0,250-300,RoadObstruction-Barrel,40,13,1,4,0,0,4,0,36,10.0,0.0,10.0,250.28325197553792,296.9769879253048,7.5,0.0,0.0,0.0,0.0,0.10000000000000142,10.256410256410255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,90.0,40,100.0,False,21.05263157894737,15.444015444015443
TruckDrive,static,0,250-300,TrafficSign,111,32,4,12,0,0,12,0,99,10.81081081081081,0.0,10.81081081081081,250.22779380742782,299.7593048037392,0.9009009009009009,0.0,0.0,0.0,0.0,1.0,13.28125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99,89.1891891891892,111,100.0,False,57.89473684210526,42.857142857142854
TruckDrive,static,0,250-300,Vehicle,5,2,2,4,0,0,4,0,1,80.0,0.0,80.0,259.8010621796808,288.67764207435283,60.0,40.0,2.0,4.0,7.0,7.6,83.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,20.0,5,100.0,True,0.5847953216374269,1.9305019305019304
TruckDrive,static,0,250-300,Vehicle-Bus,1,1,1,1,1,1,0,0,0,100.0,100.0,0.0,272.29802314717256,272.29802314717256,100.0,100.0,5.0,5.0,5.0,5.0,100.0,100.0,100.0,5.0,5.0,5.0,5.0,100.0,0,0.0,0,0.0,True,0.0,0.0
TruckDrive,static,0,250-300,Vehicle-Passenger,82,8,3,68,28,26,42,2,12,82.92682926829268,34.146341463414636,48.78048780487804,250.60822551614362,297.8225789709488,80.48780487804879,74.39024390243902,4.25,8.5,18.0,25.0,63.687140804597696,1.2195121951219512,0.0,0.0,0.0,1.0,1.0,42.42995689655172,14,17.07317073170732,54,65.85365853658536,False,8.187134502923977,20.84942084942085
TruckDrive,static,0,250-300,Vehicle-SemiTruck-Cab,21,12,3,13,9,6,7,3,5,61.904761904761905,42.857142857142854,19.04761904761905,254.2479486873591,294.38766159557423,61.904761904761905,57.14285714285714,0.0,6.0,8.0,14.0,56.94444444444444,0.0,0.0,0.0,0.0,1.0,1.0,38.888888888888886,8,38.095238095238095,12,57.142857142857146,False,4.678362573099415,4.633204633204633
TruckDrive,static,0,250-300,Vehicle-SemiTruck-Trailer,49,20,4,46,27,24,22,3,0,93.87755102040816,55.10204081632652,38.77551020408164,250.0497157484766,299.80861071369907,89.79591836734694,79.59183673469387,6.0,11.0,23.0,54.2,92.5,16.3265306122449,10.204081632653061,0.0,1.0,2.0,4.200000000000003,50.83333333333333,3,6.122448979591837,22,44.89795918367348,False,1.7543859649122806,8.494208494208495
TruckDrive,static,0,250-300,Vehicle-Trailer,8,3,3,6,1,1,5,0,2,75.0,12.5,62.5,251.11907169379526,293.82702857255254,75.0,75.0,6.0,18.0,24.5,36.199999999999996,58.333333333333336,0.0,0.0,0.0,0.0,0.0,0.2999999999999998,11.11111111111111,2,25.0,7,87.5,True,1.1695906432748537,2.7027027027027026
TruckDrive,static,0,300-400,RoadObstruction,1,1,1,0,0,0,0,0,1,0.0,0.0,0.0,305.19339503640856,305.19339503640856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,100.0,1,100.0,True,0.5208333333333334,0.3225806451612903
TruckDrive,static,0,300-400,RoadObstruction-Barrel,39,10,1,2,0,0,2,0,37,5.128205128205128,0.0,5.128205128205128,304.53595916952185,395.366842163772,5.128205128205128,0.0,0.0,0.0,0.0,0.0,6.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,94.87179487179488,39,100.0,False,19.270833333333332,12.580645161290322
TruckDrive,static,0,300-400,TrafficSign,126,31,4,5,0,0,5,0,121,3.968253968253968,0.0,3.968253968253968,301.03319480211303,396.194511461061,0.0,0.0,0.0,0.0,0.0,0.0,2.6881720430107525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121,96.03174603174604,126,100.0,False,63.020833333333336,40.645161290322584
TruckDrive,static,0,300-400,Vehicle,9,3,2,3,0,0,3,0,6,33.33333333333333,0.0,33.33333333333333,303.45178706196964,397.6820703976072,11.11111111111111,11.11111111111111,0.0,0.0,1.0,2.200000000000001,41.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,66.66666666666667,9,100.0,True,3.125,2.903225806451613
