dataset,variant,margin_m,near_band,far_band,track,scene,category,near_observations,far_observations,lidar_near_percent,lidar_far_percent,lidar_far_minus_near_pp,radar_near_percent,radar_far_percent,radar_far_minus_near_pp
TruckScenes,paired,0,50-100,100-150,scene-b201f6e737e34c2d87830fc1e2911516-6:3512d49930894345a5e38b4abd74cf0c,scene-b201f6e737e34c2d87830fc1e2911516-6,vehicle.car,11,5,100.0,80.0,-19.999999999999996,72.72727272727273,20.0,-52.727272727272734
TruckScenes,paired,0,50-100,100-150,scene-b201f6e737e34c2d87830fc1e2911516-6:468ac17c10ef4e36bfb1ff4d5531bfc1,scene-b201f6e737e34c2d87830fc1e2911516-6,vehicle.car,5,6,80.0,83.33333333333334,3.3333333333333326,60.0,33.33333333333333,-26.666666666666668
TruckScenes,paired,0,50-100,100-150,scene-b201f6e737e34c2d87830fc1e2911516-6:4dca8ca4e4af49a583d52d7189fdc80a,scene-b201f6e737e34c2d87830fc1e2911516-6,vehicle.car,12,26,75.0,100.0,25.0,8.333333333333332,38.46153846153847,30.12820512820513
TruckScenes,paired,0,50-100,100-150,scene-b201f6e737e34c2d87830fc1e2911516-6:5bae78e47353444f955356771f6a2de5,scene-b201f6e737e34c2d87830fc1e2911516-6,static_object.traffic_sign,14,6,100.0,100.0,0.0,7.142857142857142,0.0,-7.142857142857142
TruckScenes,paired,0,50-100,100-150,scene-b201f6e737e34c2d87830fc1e2911516-6:6a92dbd5f9b64828a539ea97f27cd13b,scene-b201f6e737e34c2d87830fc1e2911516-6,static_object.traffic_sign,10,15,100.0,100.0,0.0,0.0,0.0,0.0
TruckScenes,paired,0,50-100,100-150,scene-b201f6e737e34c2d87830fc1e2911516-6:6ae6e3aaa2df469cba5ce2f2a9dd21fb,scene-b201f6e737e34c2d87830fc1e2911516-6,vehicle.car,2,16,100.0,81.25,-18.75,0.0,12.5,12.5
TruckScenes,paired,0,50-100,100-150,scene-b201f6e737e34c2d87830fc1e2911516-6:6ee8b69f1a3c4d9f8ee327f70f999b05,scene-b201f6e737e34c2d87830fc1e2911516-6,vehicle.car,19,20,94.73684210526315,100.0,5.263157894736848,10.526315789473683,50.0,39.473684210526315
TruckScenes,paired,0,50-100,100-150,scene-b201f6e737e34c2d87830fc1e2911516-6:70c924aaeb284502838a4a4fab2dbbec,scene-b201f6e737e34c2d87830fc1e2911516-6,vehicle.car,6,4,100.0,100.0,0.0,66.66666666666666,0.0,-66.66666666666666
TruckScenes,paired,0,50-100,100-150,scene-b201f6e737e34c2d87830fc1e2911516-6:7c75f1569623430ab06ed1f642fb68b7,scene-b201f6e737e34c2d87830fc1e2911516-6,vehicle.car,27,5,100.0,100.0,0.0,25.925925925925924,40.0,14.074074074074078
TruckScenes,paired,0,50-100,100-150,scene-b201f6e737e34c2d87830fc1e2911516-6:7d883acc9cb0454ab57cd45606f87276,scene-b201f6e737e34c2d87830fc1e2911516-6,vehicle.truck,3,4,100.0,100.0,0.0,100.0,25.0,-75.0
TruckScenes,paired,0,50-100,100-150,scene-b201f6e737e34c2d87830fc1e2911516-6:88ce77bb2ff143d0be1fd26f319e0334,scene-b201f6e737e34c2d87830fc1e2911516-6,static_object.traffic_sign,15,14,100.0,100.0,0.0,0.0,7.142857142857142,7.142857142857142
TruckScenes,paired,0,50-100,100-150,scene-b201f6e737e34c2d87830fc1e2911516-6:89ff8ea8db3946118d6cdf94ccdf324c,scene-b201f6e737e34c2d87830fc1e2911516-6,vehicle.trailer,11,8,100.0,100.0,0.0,90.9090909090909,50.0,-40.90909090909091
TruckScenes,paired,0,50-100,100-150,scene-b201f6e737e34c2d87830fc1e2911516-6:90be35596543432a89235251d616a35e,scene-b201f6e737e34c2d87830fc1e2911516-6,vehicle.car,26,13,100.0,100.0,0.0,57.692307692307686,76.92307692307693,19.23076923076924
TruckScenes,paired,0,50-100,100-150,scene-b201f6e737e34c2d87830fc1e2911516-6:936d3da468c549a7bf16965b74fb34a0,scene-b201f6e737e34c2d87830fc1e2911516-6,vehicle.trailer,5,1,100.0,100.0,0.0,60.0,0.0,-60.0
TruckScenes,paired,0,50-100,100-150,scene-b201f6e737e34c2d87830fc1e2911516-6:968e1824bfe54da09dafa8dc4e56ccf4,scene-b201f6e737e34c2d87830fc1e2911516-6,vehicle.car,6,6,100.0,100.0,0.0,66.66666666666666,0.0,-66.66666666666666
TruckScenes,paired,0,50-100,100-150,scene-b201f6e737e34c2d87830fc1e2911516-6:9778bf3195144683a8924b33c1d863f5,scene-b201f6e737e34c2d87830fc1e2911516-6,vehicle.car,9,4,100.0,25.0,-75.0,55.55555555555556,25.0,-30.555555555555557
TruckScenes,paired,0,50-100,100-150,scene-b201f6e737e34c2d87830fc1e2911516-6:9e7a2f10542c4ca4b409745917b2b280,scene-b201f6e737e34c2d87830fc1e2911516-6,static_object.traffic_sign,15,14,100.0,92.85714285714286,-7.14285714285714,6.666666666666667,0.0,-6.666666666666667
TruckScenes,paired,0,50-100,100-150,scene-b201f6e737e34c2d87830fc1e2911516-6:9f032208a69e43b592bea375280551fe,scene-b201f6e737e34c2d87830fc1e2911516-6,vehicle.car,3,1,100.0,100.0,0.0,33.33333333333333,0.0,-33.33333333333333
TruckScenes,paired,0,50-100,100-150,scene-b201f6e737e34c2d87830fc1e2911516-6:a09302a70057491d9c6758291732c5af,scene-b201f6e737e34c2d87830fc1e2911516-6,vehicle.car,4,2,100.0,0.0,-100.0,25.0,0.0,-25.0
TruckScenes,paired,0,50-100,100-150,scene-b201f6e737e34c2d87830fc1e2911516-6:a5c931225a7c4fd9a6351380e0cda065,scene-b201f6e737e34c2d87830fc1e2911516-6,vehicle.car,8,4,100.0,100.0,0.0,62.5,0.0,-62.5
TruckScenes,paired,0,50-100,100-150,scene-b201f6e737e34c2d87830fc1e2911516-6:aafd38ac88794c0390a05f879a6dbfa9,scene-b201f6e737e34c2d87830fc1e2911516-6,vehicle.car,6,6,100.0,83.33333333333334,-16.666666666666664,83.33333333333334,16.666666666666664,-66.66666666666667
TruckScenes,paired,0,50-100,100-150,scene-b201f6e737e34c2d87830fc1e2911516-6:abd048112cbc40aba3abb774ca3d1c23,scene-b201f6e737e34c2d87830fc1e2911516-6,vehicle.car,7,4,100.0,100.0,0.0,42.857142857142854,0.0,-42.857142857142854
TruckScenes,paired,0,50-100,100-150,scene-b201f6e737e34c2d87830fc1e2911516-6:adc85d79adcf459787348e7d5edff816,scene-b201f6e737e34c2d87830fc1e2911516-6,vehicle.car,28,11,100.0,100.0,0.0,25.0,54.54545454545454,29.54545454545454
TruckScenes,paired,0,50-100,100-150,scene-b201f6e737e34c2d87830fc1e2911516-6:bde2ac27de9d462ea3e6f9b636b0d5b5,scene-b201f6e737e34c2d87830fc1e2911516-6,vehicle.truck,3,4,100.0,100.0,0.0,100.0,100.0,0.0
TruckScenes,paired,0,50-100,100-150,scene-b201f6e737e34c2d87830fc1e2911516-6:bfb7693e950544b1a81757bc33e2c901,scene-b201f6e737e34c2d87830fc1e2911516-6,vehicle.truck,3,4,100.0,100.0,0.0,66.66666666666666,0.0,-66.66666666666666
TruckScenes,paired,0,50-100,100-150,scene-b201f6e737e34c2d87830fc1e2911516-6:c0754f4e80704a2d97082fb07a1b8c8f,scene-b201f6e737e34c2d87830fc1e2911516-6,vehicle.trailer,5,4,100.0,25.0,-75.0,40.0,0.0,-40.0
TruckScenes,paired,0,50-100,100-150,scene-b201f6e737e34c2d87830fc1e2911516-6:c0872beaddf14ed594b702ec11779fbd,scene-b201f6e737e34c2d87830fc1e2911516-6,vehicle.car,11,27,100.0,74.07407407407408,-25.92592592592593,0.0,14.814814814814813,14.814814814814813
TruckScenes,paired,0,50-100,100-150,scene-b201f6e737e34c2d87830fc1e2911516-6:c111b93a9eb84e2dbb1d11ee06f2e2f3,scene-b201f6e737e34c2d87830fc1e2911516-6,vehicle.trailer,7,3,100.0,100.0,0.0,85.71428571428571,66.66666666666666,-19.047619047619047
TruckScenes,paired,0,50-100,100-150,scene-b201f6e737e34c2d87830fc1e2911516-6:c3e79c4a81cd41e59ff0327c25b1bfe0,scene-b201f6e737e34c2d87830fc1e2911516-6,vehicle.trailer,6,4,100.0,100.0,0.0,66.66666666666666,0.0,-66.66666666666666
TruckScenes,paired,0,50-100,100-150,scene-b201f6e737e34c2d87830fc1e2911516-6:c52a876ad9324dad85a79507a004cd0e,scene-b201f6e737e34c2d87830fc1e2911516-6,vehicle.car,21,1,95.23809523809523,0.0,-95.23809523809523,4.761904761904762,0.0,-4.761904761904762
TruckScenes,paired,0,50-100,100-150,scene-b201f6e737e34c2d87830fc1e2911516-6:c7480d2590d34ed5bed3ae6dc951e737,scene-b201f6e737e34c2d87830fc1e2911516-6,vehicle.car,8,3,100.0,100.0,0.0,37.5,0.0,-37.5
TruckScenes,paired,0,50-100,100-150,scene-b201f6e737e34c2d87830fc1e2911516-6:c801cfc91829441392ccd50edf719d6a,scene-b201f6e737e34c2d87830fc1e2911516-6,vehicle.car,6,7,100.0,100.0,0.0,0.0,0.0,0.0
TruckScenes,paired,0,50-100,100-150,scene-b201f6e737e34c2d87830fc1e2911516-6:c8de269dd96643a09b83e26ee1f302fa,scene-b201f6e737e34c2d87830fc1e2911516-6,static_object.traffic_sign,7,16,100.0,100.0,0.0,42.857142857142854,62.5,19.642857142857146
TruckScenes,paired,0,50-100,100-150,scene-b201f6e737e34c2d87830fc1e2911516-6:d1ac44524fb84787a0b11886af40bb87,scene-b201f6e737e34c2d87830fc1e2911516-6,vehicle.car,7,2,85.71428571428571,100.0,14.28571428571429,57.14285714285714,0.0,-57.14285714285714
TruckScenes,paired,0,50-100,100-150,scene-b201f6e737e34c2d87830fc1e2911516-6:dae8ca838fb1409bb057ab941ffe4c06,scene-b201f6e737e34c2d87830fc1e2911516-6,vehicle.car,7,3,100.0,66.66666666666666,-33.333333333333336,57.14285714285714,0.0,-57.14285714285714
TruckScenes,paired,0,50-100,100-150,scene-b201f6e737e34c2d87830fc1e2911516-6:db6ecc2637ae423480ee949331ab4ed0,scene-b201f6e737e34c2d87830fc1e2911516-6,vehicle.car,5,2,80.0,100.0,19.999999999999996,80.0,0.0,-80.0
TruckScenes,paired,0,50-100,100-150,scene-b201f6e737e34c2d87830fc1e2911516-6:e05213ac76d442c5ae7d3885f92f706a,scene-b201f6e737e34c2d87830fc1e2911516-6,vehicle.car,2,23,100.0,100.0,0.0,100.0,39.130434782608695,-60.86956521739131
TruckScenes,paired,0,50-100,100-150,scene-b201f6e737e34c2d87830fc1e2911516-6:e3ec75fb64d34676b7843f0cd1a92edc,scene-b201f6e737e34c2d87830fc1e2911516-6,vehicle.car,4,21,100.0,100.0,0.0,0.0,0.0,0.0
TruckScenes,paired,0,50-100,100-150,scene-b201f6e737e34c2d87830fc1e2911516-6:ec0c313f497d4818b9812016fc3c89fa,scene-b201f6e737e34c2d87830fc1e2911516-6,vehicle.car,8,4,100.0,75.0,-25.0,87.5,25.0,-62.5
TruckScenes,paired,0,50-100,100-150,scene-b201f6e737e34c2d87830fc1e2911516-6:ed0bee830c7a4e308bff0d9b7f80154f,scene-b201f6e737e34c2d87830fc1e2911516-6,vehicle.car,7,2,100.0,100.0,0.0,14.285714285714285,0.0,-14.285714285714285
TruckScenes,paired,0,50-100,100-150,scene-b201f6e737e34c2d87830fc1e2911516-6:edb40f2a20984a16a52dc56a5116a6d8,scene-b201f6e737e34c2d87830fc1e2911516-6,vehicle.bus.rigid,8,6,100.0,100.0,0.0,75.0,33.33333333333333,-41.66666666666667
TruckScenes,paired,0,50-100,100-150,scene-b201f6e737e34c2d87830fc1e2911516-6:f0193a8784514cfaa802012bd190b890,scene-b201f6e737e34c2d87830fc1e2911516-6,vehicle.car,2,4,100.0,100.0,0.0,0.0,0.0,0.0
TruckScenes,paired,0,50-100,100-150,scene-b201f6e737e34c2d87830fc1e2911516-6:f6c7c394874e432db7692e4140593983,scene-b201f6e737e34c2d87830fc1e2911516-6,vehicle.car,7,4,100.0,75.0,-25.0,28.57142857142857,25.0,-3.57142857142857
TruckScenes,paired,0,50-100,100-150,scene-b201f6e737e34c2d87830fc1e2911516-6:f8da226429eb42e69d9ffb50839c6e19,scene-b201f6e737e34c2d87830fc1e2911516-6,vehicle.trailer,3,4,100.0,75.0,-25.0,66.66666666666666,50.0,-16.666666666666664
TruckScenes,paired,0,50-100,100-150,scene-b201f6e737e34c2d87830fc1e2911516-6:f8e111284f294cfe9b52a3bc7900d786,scene-b201f6e737e34c2d87830fc1e2911516-6,vehicle.trailer,4,2,100.0,50.0,-50.0,75.0,0.0,-75.0
TruckScenes,paired,0,50-100,100-150,scene-b201f6e737e34c2d87830fc1e2911516-6:f929245b354c4d13bb7a0c3b2fb8440c,scene-b201f6e737e34c2d87830fc1e2911516-6,vehicle.car,4,1,75.0,0.0,-75.0,0.0,0.0,0.0
TruckScenes,paired,0,50-100,100-150,scene-fb64d203d417452f830ca73efed80c41-11:00ea51a4b9fc404b83e7f32473636cef,scene-fb64d203d417452f830ca73efed80c41-11,vehicle.car,6,6,100.0,100.0,0.0,83.33333333333334,83.33333333333334,0.0
TruckScenes,paired,0,50-100,100-150,scene-fb64d203d417452f830ca73efed80c41-11:0461949a6fc34a79b52120ad1d251da7,scene-fb64d203d417452f830ca73efed80c41-11,vehicle.car,1,5,100.0,100.0,0.0,0.0,20.0,20.0
TruckScenes,paired,0,50-100,100-150,scene-fb64d203d417452f830ca73efed80c41-11:0dd12e5e3b744d2a9f245ca36a46484c,scene-fb64d203d417452f830ca73efed80c41-11,vehicle.car,16,23,100.0,95.65217391304348,-4.347826086956519,100.0,60.86956521739131,-39.13043478260869
TruckScenes,paired,0,50-100,100-150,scene-fb64d203d417452f830ca73efed80c41-11:0e92f9819f554eebaa713aa428918ac6,scene-fb64d203d417452f830ca73efed80c41-11,vehicle.car,10,26,100.0,96.15384615384616,-3.8461538461538436,90.0,76.92307692307693,-13.076923076923075
TruckScenes,paired,0,50-100,100-150,scene-fb64d203d417452f830ca73efed80c41-11:1b203a7048594c20b4f6668dc19f15e5,scene-fb64d203d417452f830ca73efed80c41-11,vehicle.car,13,7,100.0,85.71428571428571,-14.28571428571429,69.23076923076923,0.0,-69.23076923076923
TruckScenes,paired,0,50-100,100-150,scene-fb64d203d417452f830ca73efed80c41-11:1b425a5aef124b66a3aab7ecd386a3f3,scene-fb64d203d417452f830ca73efed80c41-11,vehicle.car,7,8,100.0,100.0,0.0,100.0,37.5,-62.5
TruckScenes,paired,0,50-100,100-150,scene-fb64d203d417452f830ca73efed80c41-11:2ae3f08fc2d04b31b68985e6dd8e473d,scene-fb64d203d417452f830ca73efed80c41-11,vehicle.car,7,2,100.0,100.0,0.0,28.57142857142857,50.0,21.42857142857143
TruckScenes,paired,0,50-100,100-150,scene-fb64d203d417452f830ca73efed80c41-11:2d65a7da711c436797f0a6c6309097d5,scene-fb64d203d417452f830ca73efed80c41-11,vehicle.car,19,16,100.0,75.0,-25.0,15.789473684210526,0.0,-15.789473684210526
TruckScenes,paired,0,50-100,100-150,scene-fb64d203d417452f830ca73efed80c41-11:37c2a9eed997431e8ce7da69cfe75e63,scene-fb64d203d417452f830ca73efed80c41-11,vehicle.trailer,17,21,100.0,100.0,0.0,94.11764705882352,33.33333333333333,-60.7843137254902
TruckScenes,paired,0,50-100,100-150,scene-fb64d203d417452f830ca73efed80c41-11:38d14399383c4f73bb2b49903ab1a433,scene-fb64d203d417452f830ca73efed80c41-11,vehicle.car,7,5,100.0,80.0,-19.999999999999996,57.14285714285714,0.0,-57.14285714285714
TruckScenes,paired,0,50-100,100-150,scene-fb64d203d417452f830ca73efed80c41-11:40161abfa9174b6aaf624f62937e4ccb,scene-fb64d203d417452f830ca73efed80c41-11,vehicle.car,5,2,100.0,100.0,0.0,40.0,50.0,9.999999999999998
TruckScenes,paired,0,50-100,100-150,scene-fb64d203d417452f830ca73efed80c41-11:41dc0c7c8d7a4fc591920cb25767e6a5,scene-fb64d203d417452f830ca73efed80c41-11,vehicle.car,2,4,100.0,100.0,0.0,50.0,0.0,-50.0
TruckScenes,paired,0,50-100,100-150,scene-fb64d203d417452f830ca73efed80c41-11:44110dee06e84185a88d243f166f9368,scene-fb64d203d417452f830ca73efed80c41-11,static_object.traffic_sign,23,1,95.65217391304348,100.0,4.347826086956519,13.043478260869565,0.0,-13.043478260869565
TruckScenes,paired,0,50-100,100-150,scene-fb64d203d417452f830ca73efed80c41-11:4bc22fd7d1f642a49311aa8481d6d5db,scene-fb64d203d417452f830ca73efed80c41-11,static_object.traffic_sign,8,19,100.0,100.0,0.0,12.5,10.526315789473683,-1.9736842105263164
TruckScenes,paired,0,50-100,100-150,scene-fb64d203d417452f830ca73efed80c41-11:50ec08f9c68a4cb387b6d4f429d32a05,scene-fb64d203d417452f830ca73efed80c41-11,vehicle.car,5,7,100.0,100.0,0.0,100.0,28.57142857142857,-71.42857142857143
TruckScenes,paired,0,50-100,100-150,scene-fb64d203d417452f830ca73efed80c41-11:51dbd3c10de243f38da8d8a873f4c0cc,scene-fb64d203d417452f830ca73efed80c41-11,vehicle.car,11,6,100.0,100.0,0.0,27.27272727272727,16.666666666666664,-10.606060606060606
TruckScenes,paired,0,50-100,100-150,scene-fb64d203d417452f830ca73efed80c41-11:530d57d048db453cb6ed2c3f6c2d3461,scene-fb64d203d417452f830ca73efed80c41-11,vehicle.car,7,1,100.0,0.0,-100.0,14.285714285714285,0.0,-14.285714285714285
TruckScenes,paired,0,50-100,100-150,scene-fb64d203d417452f830ca73efed80c41-11:532848de8daa4e1682561c927e8e1b50,scene-fb64d203d417452f830ca73efed80c41-11,vehicle.car,14,1,100.0,100.0,0.0,14.285714285714285,0.0,-14.285714285714285
TruckScenes,paired,0,50-100,100-150,scene-fb64d203d417452f830ca73efed80c41-11:573c5ff52e6d47b7995590913efb9c25,scene-fb64d203d417452f830ca73efed80c41-11,vehicle.car,13,9,100.0,66.66666666666666,-33.333333333333336,53.84615384615385,0.0,-53.84615384615385
TruckScenes,paired,0,50-100,100-150,scene-fb64d203d417452f830ca73efed80c41-11:632af5c1d685446d98f35180ffc61158,scene-fb64d203d417452f830ca73efed80c41-11,vehicle.car,3,2,100.0,100.0,0.0,66.66666666666666,0.0,-66.66666666666666
TruckScenes,paired,0,50-100,100-150,scene-fb64d203d417452f830ca73efed80c41-11:655942fef05e4c13a701facbb5d2d968,scene-fb64d203d417452f830ca73efed80c41-11,vehicle.car,12,14,100.0,78.57142857142857,-21.42857142857143,75.0,42.857142857142854,-32.142857142857146
TruckScenes,paired,0,50-100,100-150,scene-fb64d203d417452f830ca73efed80c41-11:6579f2f390c749a3acd08d381d701cc6,scene-fb64d203d417452f830ca73efed80c41-11,vehicle.car,5,2,100.0,100.0,0.0,20.0,50.0,30.0
TruckScenes,paired,0,50-100,100-150,scene-fb64d203d417452f830ca73efed80c41-11:662c7664508048c5b9e6f04aa62f1ffc,scene-fb64d203d417452f830ca73efed80c41-11,vehicle.car,8,10,100.0,100.0,0.0,87.5,100.0,12.5
TruckScenes,paired,0,50-100,100-150,scene-fb64d203d417452f830ca73efed80c41-11:6d30cfc5f022418d98e996d84dc6fdff,scene-fb64d203d417452f830ca73efed80c41-11,vehicle.car,6,3,100.0,100.0,0.0,66.66666666666666,0.0,-66.66666666666666
TruckScenes,paired,0,50-100,100-150,scene-fb64d203d417452f830ca73efed80c41-11:6f2cac2424d1449796fb57e774cab61b,scene-fb64d203d417452f830ca73efed80c41-11,vehicle.car,17,20,100.0,100.0,0.0,76.47058823529412,65.0,-11.47058823529411
TruckScenes,paired,0,50-100,100-150,scene-fb64d203d417452f830ca73efed80c41-11:6f57e022cb924ac0955712d0dbd69d78,scene-fb64d203d417452f830ca73efed80c41-11,human.pedestrian.adult,18,12,100.0,100.0,0.0,16.666666666666664,0.0,-16.666666666666664
TruckScenes,paired,0,50-100,100-150,scene-fb64d203d417452f830ca73efed80c41-11:74aebeb35bdc43ce9ceb13fa5af7a298,scene-fb64d203d417452f830ca73efed80c41-11,vehicle.car,9,9,100.0,88.88888888888889,-11.111111111111116,88.88888888888889,44.44444444444444,-44.44444444444444
TruckScenes,paired,0,50-100,100-150,scene-fb64d203d417452f830ca73efed80c41-11:755373ee28e1488b95dedc75dfa089e2,scene-fb64d203d417452f830ca73efed80c41-11,static_object.traffic_sign,34,1,100.0,100.0,0.0,8.823529411764707,0.0,-8.823529411764707
TruckScenes,paired,0,50-100,100-150,scene-fb64d203d417452f830ca73efed80c41-11:7714bcbd64c34bd88aeeab55c3738679,scene-fb64d203d417452f830ca73efed80c41-11,vehicle.car,9,4,100.0,100.0,0.0,22.22222222222222,0.0,-22.22222222222222
TruckScenes,paired,0,50-100,100-150,scene-fb64d203d417452f830ca73efed80c41-11:7a902c4db9db4ed186033852b5468e29,scene-fb64d203d417452f830ca73efed80c41-11,vehicle.car,7,4,100.0,75.0,-25.0,42.857142857142854,0.0,-42.857142857142854
TruckScenes,paired,0,50-100,100-150,scene-fb64d203d417452f830ca73efed80c41-11:7c5f739dad754f268817f26673b6dc5d,scene-fb64d203d417452f830ca73efed80c41-11,static_object.traffic_sign,19,18,100.0,100.0,0.0,10.526315789473683,0.0,-10.526315789473683
TruckScenes,paired,0,50-100,100-150,scene-fb64d203d417452f830ca73efed80c41-11:84898d74d96f4530a74e5ffb902502c1,scene-fb64d203d417452f830ca73efed80c41-11,vehicle.car,28,8,100.0,100.0,0.0,71.42857142857143,75.0,3.57142857142857
TruckScenes,paired,0,50-100,100-150,scene-fb64d203d417452f830ca73efed80c41-11:87ca637a17354ba6b4f781eb87f54f81,scene-fb64d203d417452f830ca73efed80c41-11,static_object.traffic_sign,19,16,100.0,100.0,0.0,10.526315789473683,0.0,-10.526315789473683
TruckScenes,paired,0,50-100,100-150,scene-fb64d203d417452f830ca73efed80c41-11:89805dae0e474875af2d8bc616bc44dc,scene-fb64d203d417452f830ca73efed80c41-11,vehicle.car,15,1,100.0,100.0,0.0,93.33333333333333,100.0,6.666666666666665
TruckScenes,paired,0,50-100,100-150,scene-fb64d203d417452f830ca73efed80c41-11:8c7e57252cb8454594daf7f71d8c3855,scene-fb64d203d417452f830ca73efed80c41-11,vehicle.car,8,4,100.0,100.0,0.0,75.0,25.0,-50.0
TruckScenes,paired,0,50-100,100-150,scene-fb64d203d417452f830ca73efed80c41-11:8dd806ccccc14cd782aab4e1ce4ba4a1,scene-fb64d203d417452f830ca73efed80c41-11,vehicle.car,9,5,100.0,100.0,0.0,88.88888888888889,20.0,-68.88888888888889
TruckScenes,paired,0,50-100,100-150,scene-fb64d203d417452f830ca73efed80c41-11:95c616f782cc4f8981684c0921ceb593,scene-fb64d203d417452f830ca73efed80c41-11,vehicle.car,5,17,80.0,47.05882352941176,-32.94117647058824,60.0,0.0,-60.0
TruckScenes,paired,0,50-100,100-150,scene-fb64d203d417452f830ca73efed80c41-11:9c5c35f5a1644c0fb3f1eba750294fee,scene-fb64d203d417452f830ca73efed80c41-11,vehicle.car,8,16,100.0,93.75,-6.25,37.5,31.25,-6.25
TruckScenes,paired,0,50-100,100-150,scene-fb64d203d417452f830ca73efed80c41-11:a37bbc5ac5ed4196a659677bf2aa2111,scene-fb64d203d417452f830ca73efed80c41-11,static_object.traffic_sign,26,9,100.0,100.0,0.0,15.384615384615385,0.0,-15.384615384615385
TruckScenes,paired,0,50-100,100-150,scene-fb64d203d417452f830ca73efed80c41-11:a652c9cb57914b83a291c829d515edb4,scene-fb64d203d417452f830ca73efed80c41-11,vehicle.car,8,2,100.0,100.0,0.0,62.5,0.0,-62.5
TruckScenes,paired,0,50-100,100-150,scene-fb64d203d417452f830ca73efed80c41-11:a765a5268f3644728f52a2a68b5fb216,scene-fb64d203d417452f830ca73efed80c41-11,vehicle.car,7,7,100.0,100.0,0.0,57.14285714285714,14.285714285714285,-42.857142857142854
TruckScenes,paired,0,50-100,100-150,scene-fb64d203d417452f830ca73efed80c41-11:a7a9d287f30e42419ff744c89c2e0e23,scene-fb64d203d417452f830ca73efed80c41-11,vehicle.car,15,21,100.0,95.23809523809523,-4.761904761904767,66.66666666666666,52.38095238095239,-14.28571428571428
TruckScenes,paired,0,50-100,100-150,scene-fb64d203d417452f830ca73efed80c41-11:a8d8fb1d14f741c6b126566eef55ed4c,scene-fb64d203d417452f830ca73efed80c41-11,vehicle.car,26,11,96.15384615384616,100.0,3.8461538461538436,57.692307692307686,9.090909090909092,-48.60139860139859
TruckScenes,paired,0,50-100,100-150,scene-fb64d203d417452f830ca73efed80c41-11:a93573d81ba14636a2657c6801d1911e,scene-fb64d203d417452f830ca73efed80c41-11,vehicle.car,16,3,100.0,100.0,0.0,56.25,33.33333333333333,-22.916666666666668
TruckScenes,paired,0,50-100,100-150,scene-fb64d203d417452f830ca73efed80c41-11:b22159fabe1d40a7bb8cfbd2b4f7c7c8,scene-fb64d203d417452f830ca73efed80c41-11,vehicle.car,5,12,80.0,91.66666666666666,11.666666666666659,20.0,0.0,-20.0
TruckScenes,paired,0,50-100,100-150,scene-fb64d203d417452f830ca73efed80c41-11:b420b8f1761242678175a1e52bbaa7b9,scene-fb64d203d417452f830ca73efed80c41-11,static_object.traffic_sign,14,18,100.0,88.88888888888889,-11.111111111111116,42.857142857142854,5.555555555555555,-37.301587301587304
TruckScenes,paired,0,50-100,100-150,scene-fb64d203d417452f830ca73efed80c41-11:b61078b47a6c4ced862c7ce1f8abdbc8,scene-fb64d203d417452f830ca73efed80c41-11,static_object.traffic_sign,20,12,100.0,100.0,0.0,0.0,0.0,0.0
TruckScenes,paired,0,50-100,100-150,scene-fb64d203d417452f830ca73efed80c41-11:b95f71e3b1be4b3d807a246f0f8d5784,scene-fb64d203d417452f830ca73efed80c41-11,vehicle.car,5,6,100.0,100.0,0.0,80.0,66.66666666666666,-13.333333333333341
TruckScenes,paired,0,50-100,100-150,scene-fb64d203d417452f830ca73efed80c41-11:bc5adedbece24362887183368ac80b90,scene-fb64d203d417452f830ca73efed80c41-11,vehicle.car,2,4,50.0,100.0,50.0,0.0,25.0,25.0
TruckScenes,paired,0,50-100,100-150,scene-fb64d203d417452f830ca73efed80c41-11:bf64ede2ed614b7a961110329d366150,scene-fb64d203d417452f830ca73efed80c41-11,vehicle.car,5,5,100.0,100.0,0.0,80.0,20.0,-60.00000000000001
TruckScenes,paired,0,50-100,100-150,scene-fb64d203d417452f830ca73efed80c41-11:bf7d82993bc743a282e8040bece741af,scene-fb64d203d417452f830ca73efed80c41-11,vehicle.truck,10,27,100.0,96.29629629629629,-3.703703703703709,100.0,85.18518518518519,-14.814814814814813
