scenario,class_id,class,band_m,points
2023-05-17_neubiberg_sunny,42,guard_rail,>=400,0
2023-05-17_neubiberg_sunny,43,bridge,0-50,0
2023-05-17_neubiberg_sunny,43,bridge,50-100,0
2023-05-17_neubiberg_sunny,43,bridge,100-150,0
2023-05-17_neubiberg_sunny,43,bridge,150-400,0
2023-05-17_neubiberg_sunny,43,bridge,>=400,0
2023-05-17_neubiberg_sunny,44,tunnel,0-50,0
2023-05-17_neubiberg_sunny,44,tunnel,50-100,0
2023-05-17_neubiberg_sunny,44,tunnel,100-150,0
2023-05-17_neubiberg_sunny,44,tunnel,150-400,0
2023-05-17_neubiberg_sunny,44,tunnel,>=400,0
2023-05-17_neubiberg_sunny,45,pole,0-50,51247
2023-05-17_neubiberg_sunny,45,pole,50-100,1650
2023-05-17_neubiberg_sunny,45,pole,100-150,392
2023-05-17_neubiberg_sunny,45,pole,150-400,44
2023-05-17_neubiberg_sunny,45,pole,>=400,0
2023-05-17_neubiberg_sunny,46,traffic_sign,0-50,69352
2023-05-17_neubiberg_sunny,46,traffic_sign,50-100,2144
2023-05-17_neubiberg_sunny,46,traffic_sign,100-150,539
2023-05-17_neubiberg_sunny,46,traffic_sign,150-400,44
2023-05-17_neubiberg_sunny,46,traffic_sign,>=400,0
2023-05-17_neubiberg_sunny,47,misc_sign,0-50,120983
2023-05-17_neubiberg_sunny,47,misc_sign,50-100,4635
2023-05-17_neubiberg_sunny,47,misc_sign,100-150,806
2023-05-17_neubiberg_sunny,47,misc_sign,150-400,149
2023-05-17_neubiberg_sunny,47,misc_sign,>=400,0
2023-05-17_neubiberg_sunny,48,barrier_tape,0-50,2
2023-05-17_neubiberg_sunny,48,barrier_tape,50-100,12
2023-05-17_neubiberg_sunny,48,barrier_tape,100-150,32
2023-05-17_neubiberg_sunny,48,barrier_tape,150-400,12
2023-05-17_neubiberg_sunny,48,barrier_tape,>=400,0
2023-05-17_neubiberg_sunny,49,kick_scooter,0-50,24
2023-05-17_neubiberg_sunny,49,kick_scooter,50-100,0
2023-05-17_neubiberg_sunny,49,kick_scooter,100-150,0
2023-05-17_neubiberg_sunny,49,kick_scooter,150-400,0
2023-05-17_neubiberg_sunny,49,kick_scooter,>=400,0
2023-05-17_neubiberg_sunny,50,low_grass,0-50,323324
2023-05-17_neubiberg_sunny,50,low_grass,50-100,25670
2023-05-17_neubiberg_sunny,50,low_grass,100-150,4434
2023-05-17_neubiberg_sunny,50,low_grass,150-400,1096
2023-05-17_neubiberg_sunny,50,low_grass,>=400,0
2023-05-17_neubiberg_sunny,51,high_grass,0-50,379604
2023-05-17_neubiberg_sunny,51,high_grass,50-100,20566
2023-05-17_neubiberg_sunny,51,high_grass,100-150,5094
2023-05-17_neubiberg_sunny,51,high_grass,150-400,926
2023-05-17_neubiberg_sunny,51,high_grass,>=400,0
2023-05-17_neubiberg_sunny,52,scenery_vegetation,0-50,0
2023-05-17_neubiberg_sunny,52,scenery_vegetation,50-100,0
2023-05-17_neubiberg_sunny,52,scenery_vegetation,100-150,0
2023-05-17_neubiberg_sunny,52,scenery_vegetation,150-400,0
2023-05-17_neubiberg_sunny,52,scenery_vegetation,>=400,0
2023-05-17_neubiberg_sunny,53,sky,0-50,0
2023-05-17_neubiberg_sunny,53,sky,50-100,0
2023-05-17_neubiberg_sunny,53,sky,100-150,0
2023-05-17_neubiberg_sunny,53,sky,150-400,0
2023-05-17_neubiberg_sunny,53,sky,>=400,0
2023-05-17_neubiberg_sunny,54,water,0-50,756
2023-05-17_neubiberg_sunny,54,water,50-100,0
2023-05-17_neubiberg_sunny,54,water,100-150,0
2023-05-17_neubiberg_sunny,54,water,150-400,0
2023-05-17_neubiberg_sunny,54,water,>=400,0
2023-05-17_neubiberg_sunny,55,wire,0-50,208
2023-05-17_neubiberg_sunny,55,wire,50-100,84
2023-05-17_neubiberg_sunny,55,wire,100-150,0
2023-05-17_neubiberg_sunny,55,wire,150-400,0
2023-05-17_neubiberg_sunny,55,wire,>=400,0
2023-05-17_neubiberg_sunny,56,outlier,0-50,0
2023-05-17_neubiberg_sunny,56,outlier,50-100,0
2023-05-17_neubiberg_sunny,56,outlier,100-150,0
2023-05-17_neubiberg_sunny,56,outlier,150-400,0
2023-05-17_neubiberg_sunny,56,outlier,>=400,0
2023-05-17_neubiberg_sunny,57,heavy_machinery,0-50,2153
2023-05-17_neubiberg_sunny,57,heavy_machinery,50-100,1888
2023-05-17_neubiberg_sunny,57,heavy_machinery,100-150,18
2023-05-17_neubiberg_sunny,57,heavy_machinery,150-400,3
2023-05-17_neubiberg_sunny,57,heavy_machinery,>=400,0
2023-05-17_neubiberg_sunny,58,container,0-50,22201
2023-05-17_neubiberg_sunny,58,container,50-100,1546
2023-05-17_neubiberg_sunny,58,container,100-150,372
2023-05-17_neubiberg_sunny,58,container,150-400,0
2023-05-17_neubiberg_sunny,58,container,>=400,0
2023-05-17_neubiberg_sunny,59,hedge,0-50,821914
2023-05-17_neubiberg_sunny,59,hedge,50-100,19946
2023-05-17_neubiberg_sunny,59,hedge,100-150,2462
2023-05-17_neubiberg_sunny,59,hedge,150-400,2
2023-05-17_neubiberg_sunny,59,hedge,>=400,0
2023-05-17_neubiberg_sunny,60,barrel,0-50,0
2023-05-17_neubiberg_sunny,60,barrel,50-100,0
2023-05-17_neubiberg_sunny,60,barrel,100-150,0
2023-05-17_neubiberg_sunny,60,barrel,150-400,0
2023-05-17_neubiberg_sunny,60,barrel,>=400,0
2023-05-17_neubiberg_sunny,61,pipe,0-50,112
2023-05-17_neubiberg_sunny,61,pipe,50-100,0
2023-05-17_neubiberg_sunny,61,pipe,100-150,0
2023-05-17_neubiberg_sunny,61,pipe,150-400,0
2023-05-17_neubiberg_sunny,61,pipe,>=400,0
2023-05-17_neubiberg_sunny,62,tree_root,0-50,0
2023-05-17_neubiberg_sunny,62,tree_root,50-100,0
2023-05-17_neubiberg_sunny,62,tree_root,100-150,0
2023-05-17_neubiberg_sunny,62,tree_root,150-400,0
2023-05-17_neubiberg_sunny,62,tree_root,>=400,0
2023-05-17_neubiberg_sunny,63,military_vehicle,0-50,0
2023-05-17_neubiberg_sunny,63,military_vehicle,50-100,0
2023-05-17_neubiberg_sunny,63,military_vehicle,100-150,0
2023-05-17_neubiberg_sunny,63,military_vehicle,150-400,0
2023-05-17_neubiberg_sunny,63,military_vehicle,>=400,0
ALL,0,undefined,0-50,87393
ALL,0,undefined,50-100,11956
ALL,0,undefined,100-150,7569
ALL,0,undefined,150-400,3867
ALL,0,undefined,>=400,0
ALL,1,traffic_cone,0-50,128
ALL,1,traffic_cone,50-100,5
ALL,1,traffic_cone,100-150,0
ALL,1,traffic_cone,150-400,0
ALL,1,traffic_cone,>=400,0
ALL,2,snow,0-50,7172542
ALL,2,snow,50-100,505510
ALL,2,snow,100-150,77850
ALL,2,snow,150-400,17948
ALL,2,snow,>=400,0
ALL,3,cobble,0-50,268015
ALL,3,cobble,50-100,4739
ALL,3,cobble,100-150,239
ALL,3,cobble,150-400,19
ALL,3,cobble,>=400,0
ALL,4,obstacle,0-50,733105
ALL,4,obstacle,50-100,63885
ALL,4,obstacle,100-150,12801
ALL,4,obstacle,150-400,3696
ALL,4,obstacle,>=400,0
ALL,5,leaves,0-50,395197
ALL,5,leaves,50-100,1474
ALL,5,leaves,100-150,319
ALL,5,leaves,150-400,144
ALL,5,leaves,>=400,0
ALL,6,street_light,0-50,123956
ALL,6,street_light,50-100,9736
ALL,6,street_light,100-150,1062
ALL,6,street_light,150-400,194
ALL,6,street_light,>=400,0
ALL,7,bikeway,0-50,2404
ALL,7,bikeway,50-100,337
ALL,7,bikeway,100-150,0
ALL,7,bikeway,150-400,0
ALL,7,bikeway,>=400,0
ALL,8,ego_vehicle,0-50,318016
ALL,8,ego_vehicle,50-100,0
ALL,8,ego_vehicle,100-150,0
ALL,8,ego_vehicle,150-400,0
ALL,8,ego_vehicle,>=400,0
ALL,9,pedestrian_crossing,0-50,859
ALL,9,pedestrian_crossing,50-100,3
ALL,9,pedestrian_crossing,100-150,0
ALL,9,pedestrian_crossing,150-400,0
ALL,9,pedestrian_crossing,>=400,0
ALL,10,road_block,0-50,5871
ALL,10,road_block,50-100,154
ALL,10,road_block,100-150,60
ALL,10,road_block,150-400,36
ALL,10,road_block,>=400,0
ALL,11,road_marking,0-50,98289
ALL,11,road_marking,50-100,4965
ALL,11,road_marking,100-150,138
ALL,11,road_marking,150-400,1
ALL,11,road_marking,>=400,0
ALL,12,car,0-50,1565908
ALL,12,car,50-100,71249
ALL,12,car,100-150,8926
ALL,12,car,150-400,2028
ALL,12,car,>=400,0
ALL,13,bicycle,0-50,39519
ALL,13,bicycle,50-100,2330
ALL,13,bicycle,100-150,88
ALL,13,bicycle,150-400,0
ALL,13,bicycle,>=400,0
ALL,14,person,0-50,40428
ALL,14,person,50-100,3471
ALL,14,person,100-150,294
ALL,14,person,150-400,4
ALL,14,person,>=400,0
ALL,15,bus,0-50,33174
ALL,15,bus,50-100,2733
ALL,15,bus,100-150,874
ALL,15,bus,150-400,110
ALL,15,bus,>=400,0
ALL,16,forest,0-50,33991841
ALL,16,forest,50-100,5617194
ALL,16,forest,100-150,2009213
ALL,16,forest,150-400,1003295
ALL,16,forest,>=400,0
ALL,17,bush,0-50,11361886
ALL,17,bush,50-100,1188822
ALL,17,bush,100-150,421440
ALL,17,bush,150-400,178971
ALL,17,bush,>=400,0
ALL,18,moss,0-50,8271
ALL,18,moss,50-100,0
ALL,18,moss,100-150,0
ALL,18,moss,150-400,0
ALL,18,moss,>=400,0
ALL,19,traffic_light,0-50,29391
ALL,19,traffic_light,50-100,1735
ALL,19,traffic_light,100-150,273
ALL,19,traffic_light,150-400,6
ALL,19,traffic_light,>=400,0
ALL,20,motorcycle,0-50,10280
ALL,20,motorcycle,50-100,357
ALL,20,motorcycle,100-150,17
ALL,20,motorcycle,150-400,5
ALL,20,motorcycle,>=400,0
ALL,21,sidewalk,0-50,818649
ALL,21,sidewalk,50-100,36247
ALL,21,sidewalk,100-150,1753
ALL,21,sidewalk,150-400,121
ALL,21,sidewalk,>=400,0
ALL,22,curb,0-50,236169
ALL,22,curb,50-100,11902
ALL,22,curb,100-150,415
ALL,22,curb,150-400,8
ALL,22,curb,>=400,0
ALL,23,asphalt,0-50,5180239
ALL,23,asphalt,50-100,234315
ALL,23,asphalt,100-150,13703
ALL,23,asphalt,150-400,1099
ALL,23,asphalt,>=400,0
ALL,24,gravel,0-50,2039034
ALL,24,gravel,50-100,88932
ALL,24,gravel,100-150,7511
ALL,24,gravel,150-400,580
ALL,24,gravel,>=400,0
ALL,25,boom_barrier,0-50,4401
ALL,25,boom_barrier,50-100,472
ALL,25,boom_barrier,100-150,3
ALL,25,boom_barrier,150-400,0
ALL,25,boom_barrier,>=400,0
ALL,26,rail_track,0-50,5623
ALL,26,rail_track,50-100,271
ALL,26,rail_track,100-150,27
ALL,26,rail_track,150-400,6
ALL,26,rail_track,>=400,0
ALL,27,tree_crown,0-50,10313311
ALL,27,tree_crown,50-100,1628595
ALL,27,tree_crown,100-150,359012
ALL,27,tree_crown,150-400,96994
ALL,27,tree_crown,>=400,0
ALL,28,tree_trunk,0-50,10106309
ALL,28,tree_trunk,50-100,1039995
ALL,28,tree_trunk,100-150,126828
ALL,28,tree_trunk,150-400,24197
ALL,28,tree_trunk,>=400,0
ALL,29,debris,0-50,262794
ALL,29,debris,50-100,8800
ALL,29,debris,100-150,2146
ALL,29,debris,150-400,1847
ALL,29,debris,>=400,0
ALL,30,crops,0-50,3317885
ALL,30,crops,50-100,333690
ALL,30,crops,100-150,132811
ALL,30,crops,150-400,55028
ALL,30,crops,>=400,0
ALL,31,soil,0-50,2767832
ALL,31,soil,50-100,363533
ALL,31,soil,100-150,105941
ALL,31,soil,150-400,31992
ALL,31,soil,>=400,0
ALL,32,rider,0-50,7794
ALL,32,rider,50-100,465
ALL,32,rider,100-150,27
ALL,32,rider,150-400,0
ALL,32,rider,>=400,0
ALL,33,animal,0-50,934
ALL,33,animal,50-100,227
ALL,33,animal,100-150,17
ALL,33,animal,150-400,2
ALL,33,animal,>=400,0
ALL,34,truck,0-50,14002
ALL,34,truck,50-100,3132
ALL,34,truck,100-150,2329
ALL,34,truck,150-400,268
ALL,34,truck,>=400,0
ALL,35,on_rails,0-50,26
ALL,35,on_rails,50-100,1319
ALL,35,on_rails,100-150,168
ALL,35,on_rails,150-400,227
ALL,35,on_rails,>=400,0
ALL,36,caravan,0-50,229893
ALL,36,caravan,50-100,7241
ALL,36,caravan,100-150,2663
ALL,36,caravan,150-400,459
ALL,36,caravan,>=400,0
ALL,37,trailer,0-50,137063
ALL,37,trailer,50-100,6153
ALL,37,trailer,100-150,1177
ALL,37,trailer,150-400,169
ALL,37,trailer,>=400,0
ALL,38,building,0-50,7379901
ALL,38,building,50-100,1325225
ALL,38,building,100-150,318220
ALL,38,building,150-400,143589
ALL,38,building,>=400,0
ALL,39,wall,0-50,529819
ALL,39,wall,50-100,17377
ALL,39,wall,100-150,2108
ALL,39,wall,150-400,390
ALL,39,wall,>=400,0
ALL,40,rock,0-50,433753
ALL,40,rock,50-100,3872
ALL,40,rock,100-150,109
ALL,40,rock,150-400,0
ALL,40,rock,>=400,0
ALL,41,fence,0-50,3033053
ALL,41,fence,50-100,126219
ALL,41,fence,100-150,19077
ALL,41,fence,150-400,4105
ALL,41,fence,>=400,0
ALL,42,guard_rail,0-50,106864
ALL,42,guard_rail,50-100,4561
ALL,42,guard_rail,100-150,294
ALL,42,guard_rail,150-400,771
ALL,42,guard_rail,>=400,0
ALL,43,bridge,0-50,249293
ALL,43,bridge,50-100,52540
ALL,43,bridge,100-150,7767
ALL,43,bridge,150-400,1302
ALL,43,bridge,>=400,0
ALL,44,tunnel,0-50,0
ALL,44,tunnel,50-100,0
ALL,44,tunnel,100-150,0
ALL,44,tunnel,150-400,0
ALL,44,tunnel,>=400,0
ALL,45,pole,0-50,357100
ALL,45,pole,50-100,20208
ALL,45,pole,100-150,3388
ALL,45,pole,150-400,842
ALL,45,pole,>=400,0
ALL,46,traffic_sign,0-50,282887
ALL,46,traffic_sign,50-100,7996
ALL,46,traffic_sign,100-150,1425
ALL,46,traffic_sign,150-400,264
ALL,46,traffic_sign,>=400,0
ALL,47,misc_sign,0-50,464688
ALL,47,misc_sign,50-100,20524
ALL,47,misc_sign,100-150,2687
ALL,47,misc_sign,150-400,517
ALL,47,misc_sign,>=400,0
ALL,48,barrier_tape,0-50,2634
ALL,48,barrier_tape,50-100,12
ALL,48,barrier_tape,100-150,32
ALL,48,barrier_tape,150-400,12
ALL,48,barrier_tape,>=400,0
ALL,49,kick_scooter,0-50,912
ALL,49,kick_scooter,50-100,35
ALL,49,kick_scooter,100-150,0
ALL,49,kick_scooter,150-400,0
ALL,49,kick_scooter,>=400,0
ALL,50,low_grass,0-50,23267539
ALL,50,low_grass,50-100,3205587
ALL,50,low_grass,100-150,734774
ALL,50,low_grass,150-400,223313
ALL,50,low_grass,>=400,0
ALL,51,high_grass,0-50,13731697
ALL,51,high_grass,50-100,701173
ALL,51,high_grass,100-150,127700
ALL,51,high_grass,150-400,35562
ALL,51,high_grass,>=400,0
ALL,52,scenery_vegetation,0-50,0
ALL,52,scenery_vegetation,50-100,0
ALL,52,scenery_vegetation,100-150,0
ALL,52,scenery_vegetation,150-400,0
ALL,52,scenery_vegetation,>=400,0
ALL,53,sky,0-50,0
ALL,53,sky,50-100,0
ALL,53,sky,100-150,0
ALL,53,sky,150-400,0
ALL,53,sky,>=400,0
ALL,54,water,0-50,2922
ALL,54,water,50-100,6
ALL,54,water,100-150,8
ALL,54,water,150-400,0
ALL,54,water,>=400,0
ALL,55,wire,0-50,15293
ALL,55,wire,50-100,8790
ALL,55,wire,100-150,3883
ALL,55,wire,150-400,430
ALL,55,wire,>=400,0
ALL,56,outlier,0-50,0
ALL,56,outlier,50-100,0
ALL,56,outlier,100-150,0
ALL,56,outlier,150-400,0
ALL,56,outlier,>=400,0
ALL,57,heavy_machinery,0-50,15559
ALL,57,heavy_machinery,50-100,3265
ALL,57,heavy_machinery,100-150,457
ALL,57,heavy_machinery,150-400,140
ALL,57,heavy_machinery,>=400,0
ALL,58,container,0-50,85003
ALL,58,container,50-100,7447
ALL,58,container,100-150,1961
ALL,58,container,150-400,416
ALL,58,container,>=400,0
ALL,59,hedge,0-50,8561661
ALL,59,hedge,50-100,1173816
ALL,59,hedge,100-150,257450
ALL,59,hedge,150-400,93449
ALL,59,hedge,>=400,0
ALL,60,barrel,0-50,311
ALL,60,barrel,50-100,10
ALL,60,barrel,100-150,10
ALL,60,barrel,150-400,0
ALL,60,barrel,>=400,0
ALL,61,pipe,0-50,413
ALL,61,pipe,50-100,0
ALL,61,pipe,100-150,0
ALL,61,pipe,150-400,0
ALL,61,pipe,>=400,0
ALL,62,tree_root,0-50,0
ALL,62,tree_root,50-100,0
ALL,62,tree_root,100-150,0
ALL,62,tree_root,150-400,0
ALL,62,tree_root,>=400,0
ALL,63,military_vehicle,0-50,0
ALL,63,military_vehicle,50-100,0
ALL,63,military_vehicle,100-150,0
ALL,63,military_vehicle,150-400,0
ALL,63,military_vehicle,>=400,0
